feature_order,feature,source_group,feature_flow_stage,dtype,is_numeric,rows_total,count_non_missing,missing_count,missing_pct,n_unique,mode,mode_freq,mode_pct,n_zeros,zero_pct,sum,mean,standard_error,median,std,sample_variance,confidence_level_95,min,p1,p5,q1_25,q2_50,q3_75,p95,p99,max,range,iqr,skewness,kurtosis,outlier_count_iqr,outlier_pct_iqr,target_pearson_corr,target_spearman_corr,target_corr_n_used
170,BB_OVERDUE_MONTH_RATE,Step5 historical aggregate - bureau_balance,05 Step5 historical aggregation,float64,True,307511,92231,215280,70.0072517731073,6403,0.0,61179,66.33236113671109,61179.0,66.33236113671109,1641.8414716551592,0.017801405944369672,0.00018462776179462728,0.0,0.056070633587781554,0.0031439159509352574,0.0003618704131174694,0.0,0.0,0.0,0.0,0.0,0.0098522167487684,0.0923076923076923,0.2679105561202252,1.0,1.0,0.0098522167487684,6.93247055410135,68.37829580126916,15156.0,16.43265279569776,0.05889636338945887,0.057406763390720005,92231.0
171,BB_BAD_STATUS_MONTH_RATE,Step5 historical aggregate - bureau_balance,05 Step5 historical aggregation,float64,True,307511,92231,215280,70.0072517731073,1623,0.0,90025,97.60817946243671,90025.0,97.60817946243671,241.90832944105406,0.0026228527224149588,9.685846176821378e-05,0.0,0.029415485877594086,0.0008652708094149371,0.000189842585065699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634920634920634,1.0,1.0,0.0,17.3430956371439,364.89003236259,2206.0,2.391820537563292,0.018969492511817686,0.01660214105882274,92231.0
172,HAS_BUREAU_BALANCE_HISTORY,Step5 history coverage flag after merge,05 Step5 history flags,int64,True,307511,307511,0,0.0,2,0,215280,70.0072517731073,215280.0,70.0072517731073,92231.0,0.29992748226892696,0.000826323347695284,0.0,0.45822665838973664,0.2099716704590244,0.0016195937614827567,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8732526373770539,-1.2374378794448724,0.0,0.0,0.0016750827068890538,0.001675082706889106,307511.0
173,PREV_APP_COUNT,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,66,1.0,52533,17.083291329415857,16454.0,5.350702901684818,1413701.0,4.597237172003603,0.00753785032248245,3.0,4.18001497155669,17.472525162438078,0.014774186632065601,0.0,0.0,0.0,2.0,3.0,6.0,13.0,20.0,73.0,73.0,4.0,2.239947849399231,9.98787223521336,15426.0,5.016405917186702,0.02351338633706793,0.016308215841236363,307511.0
174,PREV_APPROVED_COUNT,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,26,1.0,76640,24.922685692544334,17446.0,5.673292987893116,886099.0,2.881519685474666,0.003926798920571946,2.0,2.1775542861771386,4.741742669248428,0.007696525884321015,0.0,0.0,0.0,1.0,2.0,4.0,7.0,10.0,27.0,27.0,3.0,1.4710199280460232,3.5070588210800855,7052.0,2.2932512983275393,-0.023521539213719175,-0.024224036118735203,307511.0
175,PREV_REFUSED_COUNT,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,46,0.0,207217,67.3852317478074,207217.0,67.3852317478074,245390.0,0.7979877142606281,0.003200587632909311,0.0,1.7748434435527698,3.150069249122254,0.006273151760502249,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,68.0,68.0,1.0,4.997292573626185,53.06441871158689,31021.0,10.087769218011713,0.06475568892814412,0.06369668054983767,307511.0
176,PREV_CANCELED_COUNT,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,39,0.0,196785,63.99283277671368,196785.0,63.99283277671368,259441.0,0.8436803886690232,0.0029615485050918334,0.0,1.6422874640204188,2.6971081144786186,0.005804635069979994,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,58.0,58.0,1.0,3.914220107455382,37.095116661481676,34591.0,11.248703298418592,0.020756654049310735,0.018414010917791362,307511.0
177,PREV_UNUSED_OFFER_COUNT,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,11,0.0,288478,93.81062791249744,288478.0,93.81062791249744,22771.0,0.07404938359928588,0.0005736929744103684,0.0,0.3181338338544347,0.10120913624292108,0.0011244382298443221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,16.0,0.0,6.0502278148099675,68.94757093457095,19033.0,6.18937208750256,0.0015280763454733578,0.0010209755114785216,307511.0
178,PREV_ZERO_APPLICATION_COUNT,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,42,0.0,170727,55.51898956460094,170727.0,55.51898956460094,325302.0,1.0578548409650386,0.003321913325237367,0.0,1.842122997891113,3.3934171393593413,0.0065109501174652395,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,59.0,59.0,1.0,3.909300697886144,38.2138273201806,43044.0,13.997548055191523,0.03162803302624747,0.025731217669922618,307511.0
179,PREV_ZERO_CREDIT_COUNT,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,44,0.0,193779,63.015306769513934,193779.0,63.015306769513934,276578.0,0.8994084764447451,0.003177763630054255,0.0,1.7621866953336611,3.1053019492109697,0.006228416714906339,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,59.0,59.0,1.0,4.261146692135224,44.61044588854611,37008.0,12.034691441932159,0.03289631065149064,0.030007796954478624,307511.0
180,PREV_AMT_APPLICATION_SUM,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,175559,0.0,17469,5.6807723951338325,17469.0,5.6807723951338325,247742043672.73502,805636.3631633829,2385.846812235559,343098.0,1323039.7219801864,1750434105937.4092,4676.2597519816945,0.0,0.0,0.0,124087.5,343098.0,949500.0,3058587.45,6187473.409500007,37973713.5,37973713.5,825412.5,5.265598993250498,55.11949244446348,27804.0,9.041627779168875,0.007139458158792905,-0.0029149431539846286,307511.0
181,PREV_AMT_APPLICATION_MEAN,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,291057,16454,5.350702901684818,191746,0.0,1015,0.34872894312797836,1015.0,0.34872894312797836,44824374861.740875,154005.4864227312,284.13102293427187,106002.0,153287.83105431648,23497159149.33667,556.8968049511728,0.0,14263.02,27420.239999999998,61925.7375,106002.0,191250.0,441000.0,732384.0514285715,4050000.0,4050000.0,129324.2625,3.588029282948859,27.509915080027696,20369.0,6.998285559186002,-0.021803443979982188,-0.027294315326216352,291057.0
182,PREV_AMT_APPLICATION_MAX,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,291057,16454,5.350702901684818,48662,450000.0,13580,4.665752756332952,1015.0,0.34872894312797836,109027177216.605,374590.46584210306,782.2010954454006,202500.0,421995.1349588207,178079893928.9133,1533.1141470729851,0.0,19935.0,37482.3,98311.5,202500.0,454500.0,1282500.0,1935000.0,5850000.0,5850000.0,356188.5,2.1105455308709207,5.686979352671578,29349.0,10.083591873756687,-0.012605485692280203,-0.015986376895471943,291057.0
183,PREV_AMT_CREDIT_SUM,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,194245,0.0,16681,5.424521399234499,16681.0,5.424521399234499,277585771546.935,902685.6650556728,2636.690970142948,383778.0,1462142.0244566707,2137859299682.2517,5167.914301480178,0.0,0.0,0.0,130918.5,383778.0,1090626.75,3404713.5,6811384.950000031,41461128.0,41461128.0,959708.25,5.0770192971464505,50.975560793499355,26567.0,8.639365746265987,0.010760739614059777,0.0010859226127582263,307511.0
184,PREV_AMT_CREDIT_MEAN,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,291057,16454,5.350702901684818,210626,45000.0,427,0.1467066588331495,227.0,0.07799159614783358,49500069465.04669,170070.01881090883,307.2068651009902,117450.0,165737.17839751832,27468812303.17082,602.1254555979408,0.0,16811.34,29322.0,66849.42857142857,117450.0,216072.0,480402.30000000005,787620.96,4050000.0,4050000.0,149222.57142857142,3.2939108904862486,23.11973081711772,18673.0,6.415581827614522,-0.01611391676226266,-0.020337697288683034,291057.0
185,PREV_AMT_CREDIT_MAX,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,291057,16454,5.350702901684818,58510,450000.0,6775,2.327722748465077,227.0,0.07799159614783358,120458470201.11,413865.56654232676,848.0832940511399,225000.0,457538.38266570587,209341371612.34988,1662.2432563402342,0.0,20520.0,38331.0,104431.5,225000.0,547344.0,1350000.0,2076157.0800000066,4509688.5,4509688.5,442912.5,2.000530044596552,5.0273168890167685,23933.0,8.222787976238331,-0.00843906024924331,-0.010533811085396378,291057.0
186,PREV_AMT_ANNUITY_MEAN,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,290640,16871,5.486307806875201,267474,2250.0,545,0.18751720341315717,1.0,0.00034406826314340767,4223595820.2321033,14532.05278087016,18.562958299777726,11984.355,10007.483471519217,100149725.43273033,36.383398267564345,0.0,2700.36765,4253.995875,7835.9671875,11984.355,18330.3135,33068.810999999994,50074.54942499989,300425.445,300425.445,10494.3463125,2.531858529285752,15.980501976795823,13063.0,4.494563721442335,-0.03487077332314723,-0.03356753743474752,290640.0
187,PREV_DAYS_DECISION_RECENT,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,291057,16454,5.350702901684818,2922,-7.0,870,0.29891052268112434,0.0,0.0,-139945101.0,-480.8168193858935,1.00127730200166,-299.0,540.1860885259887,291801.0102370072,1.9625035119232537,-2922.0,-2590.0,-1770.0,-595.0,-299.0,-147.0,-22.0,-5.0,-1.0,2921.0,448.0,-2.2244217558780432,5.132399026154216,23982.0,8.239623166596234,0.016399152642715274,0.023224130995825435,291057.0
188,PREV_DAYS_DECISION_OLDEST,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,291057,16454,5.350702901684818,2921,-476.0,197,0.0676843367450362,0.0,0.0,-448175994.0,-1539.8220760881889,1.6027230569085638,-1503.0,864.664261709607,747644.2854778197,3.141337191540785,-2922.0,-2902.0,-2820.0,-2391.0,-1503.0,-725.0,-305.0,-172.0,-2.0,2920.0,1666.0,-0.050459061053132755,-1.414888736270003,0.0,0.0,0.053433694067675126,0.05362738650359858,291057.0
189,PREV_DAYS_DECISION_MEAN,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,291057,16454,5.350702901684818,60029,-308.0,148,0.050849146387133795,0.0,0.0,-267648495.34566727,-919.5741567654009,1.0709344992880265,-789.0,577.7659366505625,333813.4775537017,2.099031618604532,-2922.0,-2635.0,-2088.0,-1247.0,-789.0,-466.8,-232.0,-139.0,-2.0,2920.0,780.2,-0.9893793771488435,0.5646984348548147,6868.0,2.359675252613749,0.046864367598861395,0.05519415910935869,291057.0
190,PREV_CREDIT_APPLICATION_RATIO_MEAN,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,290042,17469,5.6807723951338325,243473,1.0,19382,6.682480468345964,0.0,0.0,295296.932386181,1.018117832542118,0.00019240497920505628,1.0209517219991842,0.10362075503022271,0.010737260873033424,0.00037711375924191033,0.2,0.7092904854821501,0.8545194902983799,0.9727882665982318,1.0209517219991842,1.0768892517794282,1.1607065477427108,1.2446960355380763,10.18,9.98,0.10410098518119637,3.412944356083473,275.77959136177014,13209.0,4.554168017045807,0.06500301431802975,0.06929890258118407,290042.0
191,PREV_DAYS_FIRST_DRAWING_365243_FLAG_COUNT,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,25,1.0,87845,28.56645778524996,20243.0,6.582853946688086,799094.0,2.5985867172231236,0.003622133942464184,2.0,2.0086063613289795,4.034499514771244,0.007099382527229801,0.0,0.0,0.0,1.0,2.0,4.0,6.0,9.0,25.0,25.0,3.0,1.5611194657192997,3.9617470461346995,4843.0,1.5749030115995848,-0.03314980707423857,-0.03589664696515952,307511.0
192,PREV_DAYS_FIRST_DUE_365243_FLAG_COUNT,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,5,0.0,274467,89.25436813642439,274467.0,89.25436813642439,33962.0,0.11044157769965952,0.000582531455708841,0.0,0.3230350964920393,0.10435167356562115,0.0011417616531893282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,2.7669484369386588,6.813089193052096,33044.0,10.745631863575612,-0.01743136094150615,-0.01808562578672839,307511.0
193,PREV_DAYS_LAST_DUE_1ST_VERSION_365243_FLAG_COUNT,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,5,0.0,228814,74.40839514684028,228814.0,74.40839514684028,79099.0,0.2572233188406268,0.000793688000159598,0.0,0.4401291590411163,0.19371367663824027,0.001555628480312812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,1.1590575881006324,-0.5018245156989956,4.0,0.0013007664766463637,0.02122119788359074,0.021078670935321137,307511.0
194,PREV_DAYS_LAST_DUE_365243_FLAG_COUNT,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,6,0.0,166897,54.27350566321205,166897.0,54.27350566321205,180792.0,0.5879204321146235,0.0013179419900823037,0.0,0.7308472594309827,0.5341377166177782,0.002583166300561315,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,5.0,1.0,1.06657442494087,0.6439791550531617,4043.0,1.3147497162703123,0.011986697881109122,0.011303423301119673,307511.0
195,PREV_DAYS_TERMINATION_365243_FLAG_COUNT,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,6,0.0,157577,51.242719772626025,157577.0,51.242719772626025,194000.0,0.6308717411734864,0.0013412860771071773,0.0,0.7437924134320187,0.553227154279027,0.0026289207111300675,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,5.0,1.0,0.9775534648027682,0.45819461935526373,4463.0,1.4513301963181804,0.010602216923933452,0.009929303751036,307511.0
196,PREV_APPROVAL_RATE,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,291057,16454,5.350702901684818,362,1.0,126328,43.40318219455296,992.0,0.34082671091916705,217959.58449646787,0.7488553255770103,0.0004862525989054816,0.8,0.262331812489157,0.06881797984384622,0.0009530550938547438,0.0,0.1428571428571428,0.2777777777777778,0.5,0.8,1.0,1.0,1.0,1.0,1.0,0.5,-0.5784797348096686,-0.8785558849532991,0.0,0.0,-0.06352074883152309,-0.05849276112118523,291057.0
197,PREV_REFUSAL_RATE,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,291057,16454,5.350702901684818,397,0.0,190763,65.54145751519462,190763.0,65.54145751519462,32278.69296081447,0.11090162051012163,0.00034170415504396824,0.0,0.18434836241396507,0.03398431872471061,0.0006697401438861778,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.7272727272727273,1.0,1.0,0.2,1.7247736200011046,2.447942843530683,11158.0,3.833613347213776,0.07767144969646207,0.06748296610077228,291057.0
198,PREV_CANCELED_RATE,Step5 historical aggregate - previous_application,05 Step5 historical aggregation,float64,True,307511,291057,16454,5.350702901684818,362,0.0,180331,61.95727984552853,180331.0,61.95727984552853,36420.672027110726,0.12513243806921232,0.00034655542754252625,0.0,0.18696560931462974,0.034956139066390765,0.0006792486379833514,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.6666666666666666,1.0,1.0,0.25,1.3383197126700643,0.8474528734281579,4716.0,1.6203011781197498,0.012200626312825561,0.01338005716194952,291057.0
199,HAS_PREVIOUS_APPLICATION,Step5 history coverage flag after merge,05 Step5 history flags,int64,True,307511,307511,0,0.0,2,1,291057,94.64929709831517,16454.0,5.350702901684818,291057.0,0.9464929709831518,0.0004058209784171954,1.0,0.22504264385512554,0.05064419155330488,0.000795409117697703,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-3.968100154430464,13.745908236631916,16454.0,5.350702901684818,0.01847598227928432,0.01847598227928426,307511.0
200,POS_MONTH_COUNT,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,228,0.0,18067,5.8752369833924645,18067.0,5.8752369833924645,8543375.0,27.782339493546573,0.04432556456538235,21.0,24.580154232219076,604.1839820796773,0.0868781065481494,0.0,0.0,0.0,11.0,21.0,38.0,77.0,114.0,295.0,295.0,27.0,1.7783891883294456,4.470624337594125,14740.0,4.793324466441851,-0.029678074079105523,-0.03323700990746589,307511.0
201,POS_PREV_COUNT,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,26,1.0,89514,29.109202597630652,18067.0,5.8752369833924645,800337.0,2.602628849049302,0.003629090222347536,2.0,2.012463874123048,4.050010844650348,0.00711301683580117,0.0,0.0,0.0,1.0,2.0,3.0,6.0,9.0,26.0,26.0,2.0,1.644130087246643,4.434882454627606,15217.0,4.94844086878193,-0.03320101848640768,-0.03701418089769454,307511.0
202,POS_MONTHS_BALANCE_RECENT,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,289444,18067,5.8752369833924645,96,-1.0,68476,23.657771451472478,0.0,0.0,-3635622.0,-12.560709498210361,0.034689382303475874,-4.0,18.66288767927002,348.3033765290487,0.06799118931481272,-96.0,-84.0,-60.0,-15.0,-4.0,-2.0,-1.0,-1.0,-1.0,95.0,13.0,-2.2933073967846385,4.925936212975602,31619.0,10.92404748414201,-0.004321256389018849,-0.011775163106456862,289444.0
203,POS_MONTHS_BALANCE_OLDEST,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,289444,18067,5.8752369833924645,96,-96.0,27659,9.555907187573416,0.0,0.0,-15254666.0,-52.703341579027374,0.05503810371707684,-51.0,29.61049979978734,876.7816983932062,0.1078746832854706,-96.0,-96.0,-96.0,-81.0,-51.0,-25.0,-10.0,-6.0,-1.0,95.0,56.0,-0.04172792041534485,-1.426547562946534,0.0,0.0,0.05530732656409646,0.055456505243053775,289444.0
204,POS_ACTIVE_MONTH_COUNT,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,212,0.0,18270,5.941250882082267,18270.0,5.941250882082267,7818577.0,25.425357141695745,0.041024761857734994,19.0,22.749737847461667,517.5505721282298,0.08040853324116058,0.0,0.0,0.0,10.0,19.0,35.0,71.0,105.0,271.0,271.0,25.0,1.7810461188859035,4.525444191976434,14469.0,4.70519753764906,-0.029970159165645043,-0.03307257784737577,307511.0
205,POS_COMPLETED_MONTH_COUNT,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,47,1.0,104597,34.01406778944493,50295.0,16.35551248573222,634872.0,2.064550536403576,0.005566251094161636,1.0,3.0866907558038235,9.527659821964779,0.010909852144556807,0.0,0.0,0.0,1.0,1.0,3.0,5.0,8.0,85.0,85.0,2.0,11.538907468092827,186.1437847050451,8043.0,2.615516192916676,-0.016631308980567364,-0.03072581201011076,307511.0
206,POS_DEMAND_MONTH_COUNT,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,53,0.0,307199,99.89854021482158,307199.0,99.89854021482158,6110.0,0.01986920793077321,0.0018378869382574118,0.0,1.0191758378421096,1.0387193884411663,0.003602258398984527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,0.0,66.63110234018478,5176.889229420252,312.0,0.10145978517841638,0.003721655317480414,0.01042811072320199,307511.0
207,POS_DPD_MONTH_COUNT,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,103,0.0,252828,82.21754668938672,252828.0,82.21754668938672,259107.0,0.8425942486610235,0.008542068538692986,0.0,4.736890871035625,22.43813512410064,0.01674245433583825,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,120.0,120.0,0.0,13.215879667513676,213.13188762422664,54683.0,17.782453310613278,0.01216582671783082,0.03343369054554378,307511.0
208,POS_DPD_DEF_MONTH_COUNT,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,62,0.0,267621,87.02810631164414,267621.0,87.02810631164414,99110.0,0.3222974137510528,0.0027550648473519085,0.0,1.5277846888511677,2.3341260554880594,0.0053999271008097404,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,120.0,120.0,0.0,25.68760650286045,1353.3062684787346,39890.0,12.971893688355864,0.02642476303735825,0.039018890423829694,307511.0
209,POS_SK_DPD_MAX,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,289444,18067,5.8752369833924645,1919,0.0,234761,81.10757175826757,234761.0,81.10757175826757,4543589.0,15.69764444935808,0.28470120080795713,0.0,153.16924603468092,23460.81793083262,0.558014353583596,0.0,0.0,0.0,0.0,0.0,0.0,18.0,314.0,4231.0,4231.0,0.0,14.748727064728193,246.61007382044238,54683.0,18.892428241732425,0.004763227285148744,0.03351831087672018,289444.0
210,POS_SK_DPD_MEAN,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,289444,18067,5.8752369833924645,10768,0.0,234761,81.10757175826757,234761.0,81.10757175826757,1275433.0412858105,4.406493281207455,0.11224604424339725,0.0,60.388371802947724,3646.755449011052,0.22000224671705862,0.0,0.0,0.0,0.0,0.0,0.0,1.15,41.92528409090929,2622.078431372549,2622.078431372549,0.0,20.125659025748533,479.3256116349944,54683.0,18.892428241732425,0.005435759903065736,0.03525019198631296,289444.0
211,POS_SK_DPD_DEF_MAX,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,289444,18067,5.8752369833924645,200,0.0,249554,86.21840494188858,249554.0,86.21840494188858,425144.0,1.46882989455646,0.0568951410698152,0.0,30.609585895560578,936.9467486977011,0.1115144764968378,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,3373.0,3373.0,0.0,86.70120914243294,8092.366407091565,39890.0,13.781595058111415,0.009580178927930602,0.039997245317835176,289444.0
212,POS_SK_DPD_DEF_MEAN,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,289444,18067,5.8752369833924645,4471,0.0,249554,86.21840494188858,249554.0,86.21840494188858,62190.87126170508,0.21486322487840506,0.02402658899687379,0.0,12.9263048803181,167.08935785893553,0.04709211443387263,0.0,0.0,0.0,0.0,0.0,0.0,0.3555555555555555,1.4615384615384617,1740.5544554455446,1740.5544554455446,0.0,102.19833608584777,11181.88432600901,39890.0,13.781595058111415,0.0064955835720512944,0.041299029336507774,289444.0
213,POS_CNT_INSTALMENT_MEAN,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,289420,18091,5.883041582252342,41222,12.0,21711,7.5015548338055416,0.0,0.0,4237043.459022891,14.639774234755341,0.014810528206535957,12.0,7.9677338219141305,63.484782256874354,0.029028635284810474,1.0,4.0,5.909090909090909,9.625,12.0,18.55555555555556,30.266713615023463,40.875,72.0,71.0,8.93055555555556,1.4994644468338771,3.041794855828903,11725.0,4.051205859995854,0.018065948360827172,0.015487286951278396,289420.0
214,POS_CNT_INSTALMENT_MAX,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,289420,18091,5.883041582252342,61,12.0,83019,28.684610600511366,0.0,0.0,5911743.0,20.426173035726627,0.025929659161670126,12.0,13.949578260279118,194.59073363965177,0.05082213195687344,1.0,4.0,6.0,12.0,12.0,24.0,48.0,60.0,84.0,83.0,12.0,1.3048593899998007,0.9646726194876005,27794.0,9.603344620275033,0.013295677989880274,0.006049976669312762,289420.0
215,POS_CNT_INSTALMENT_FUTURE_MEAN,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,289420,18091,5.883041582252342,39840,6.0,10393,3.590975053555387,497.0,0.17172275585654065,2656440.554568109,9.178496837012332,0.012142880193889934,6.95,6.532598693786712,42.674845694063855,0.023800045180024272,0.0,1.3948531211750306,2.8,5.0,6.95,11.674488652283552,22.5,32.2353852080123,60.0,60.0,6.674488652283552,1.9205889268106826,5.168992792642006,16223.0,5.605348628291065,0.027826845879474323,0.0198641360083156,289420.0
216,POS_CNT_INSTALMENT_FUTURE_MIN,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,289420,18091,5.883041582252342,61,0.0,261924,90.4996199295142,261924.0,90.4996199295142,163097.0,0.5635305092944509,0.005141008873895176,0.0,2.765748102435567,7.649362566125939,0.010076377392834544,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,60.0,60.0,0.0,8.527810611114838,102.33387401505314,27496.0,9.500380070485798,0.01901027437988153,0.018877258020565158,289420.0
217,POS_FUTURE_GT_TOTAL_COUNT,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,11,0.0,304014,98.86280490779191,304014.0,98.86280490779191,6430.0,0.0209098211120903,0.000430232405221438,0.0,0.23857967698172514,0.0569202622687043,0.0008432555142340185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,16.793535228348357,372.27977388176595,3497.0,1.1371950922080836,-0.004107156103381069,-0.005213819970817284,307511.0
218,POS_DPD_MONTH_RATE,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,289444,18067,5.8752369833924645,2499,0.0,234761,81.10757175826757,234761.0,81.10757175826757,6263.990901244295,0.021641460528614497,0.0001485633061118851,0.0,0.07992705868819418,0.006388334710546036,0.0002911840799792948,0.0,0.0,0.0,0.0,0.0,0.0,0.1219512195121951,0.4166666666666667,1.0,1.0,0.0,6.583274646521241,54.104404827081154,54683.0,18.892428241732425,0.03061628645611004,0.036117152293476576,289444.0
219,POS_DPD_DEF_MONTH_RATE,Step5 historical aggregate - POS_CASH_balance,05 Step5 historical aggregation,float64,True,307511,289444,18067,5.8752369833924645,1258,0.0,249554,86.21840494188858,249554.0,86.21840494188858,2948.5435145460433,0.010186922218273805,7.434171998256331e-05,0.0,0.039995845350619064,0.0015996676453106365,0.0001457097711658241,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.1904761904761904,1.0,1.0,0.0,7.541894107843191,85.43330962655679,39890.0,13.781595058111415,0.04705034248432619,0.041188667169979036,289444.0
220,HAS_POS_CASH_HISTORY,Step5 history coverage flag after merge,05 Step5 history flags,int64,True,307511,307511,0,0.0,2,1,289444,94.12476301660753,18067.0,5.8752369833924645,289444.0,0.9412476301660754,0.0004240675300576276,1.0,0.23516102718369905,0.05530070870609244,0.0008311723589129501,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-3.752751935725113,12.083225678320744,18067.0,5.8752369833924645,0.012920324728530826,0.012920324728530955,307511.0
221,INST_PAYMENT_COUNT,Step5 historical aggregate - installments_payments,05 Step5 historical aggregation,float64,True,307511,307511,0,0.0,320,0.0,15868,5.160140612856125,15868.0,5.160140612856125,11591592.0,37.69488571140545,0.07327982785957873,23.0,40.63635711265469,1651.3135193872015,0.14362846260477433,0.0,0.0,0.0,11.0,23.0,48.0,128.0,185.0,372.0,372.0,37.0,1.9983414650997355,4.47159212055643,26330.0,8.56229533252469,-0.016310169235259006,-0.013476571410410036,307511.0
