feature,count,missing,missing_pct,n_unique,n_zeros,zero_pct,mean,standard_error_excel,std,mode_excel,sample_variance_excel,min,p1,p5,q1,p25,q2_median,p50,q3,p75,p95,p99,max,range,iqr,sum_excel,confidence_level_95_excel,skewness,kurtosis,outlier_count_iqr,outlier_pct_iqr,distribution_shape,cv,q1_25,median_50,q3_75,mean_excel,median_excel,std_excel,minimum_excel,maximum_excel,range_excel,skewness_excel,kurtosis_excel,count_excel
LIVINGAPARTMENTS_MEDI,97312,210199,68.355,1097,433,0.445,0.1019544732407103,0.0003001850258998,0.0936423327115383,0.0513,0.0087688864756584,0.0,0.0034,0.0103,0.0513,0.0513,0.0761,0.0761,0.1231,0.1231,0.277,0.4617,1.0,1.0,0.0718,9921.3937,0.0005883626507638,2.9883,15.6971,7927,8.146,lệch phải mạnh,0.9185,0.0513,0.0761,0.1231,0.1019544732407103,0.0761,0.0936423327115383,0.0,1.0,1.0,2.988291444856162,15.69705309611517,97312.0
NONLIVINGAPARTMENTS_MEDI,93997,213514,69.433,214,56097,59.68,0.0086510133302126,0.0001546522583271,0.0474147279078026,0.0,0.0022481564225709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0311,0.1048,1.0,1.0,0.0039,813.1693,0.0003031184263211,15.672,289.4925,15215,16.187,lệch phải mạnh,5.4808,0.0,0.0,0.0039,0.0086510133302126,0.0,0.0474147279078026,0.0,1.0,1.0,15.671995157824544,289.49245478571777,93997.0
NONLIVINGAPARTMENTS_MODE,93997,213514,69.433,167,59255,63.039,0.0080763875442833,0.0001509389464758,0.0462762662198356,0.0,0.0021414928152491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0272,0.0973,1.0,1.0,0.0039,759.1562,0.0002958403350927,16.2518,309.7269,14224,15.132,lệch phải mạnh,5.7298,0.0,0.0,0.0039,0.0080763875442833,0.0,0.0462762662198356,0.0,1.0,1.0,16.251819241589057,309.72694746131145,93997.0
NONLIVINGAPARTMENTS_AVG,93997,213514,69.433,386,54549,58.033,0.0088086726172111,0.0001556860000155,0.0477316620503479,0.0,0.0022783115620886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0309,0.1081,1.0,1.0,0.0039,827.9888,0.0003051445600305,15.5412,284.7303,15580,16.575,lệch phải mạnh,5.4187,0.0,0.0,0.0039,0.0088086726172111,0.0,0.0477316620503479,0.0,1.0,1.0,15.54118547681355,284.73033647426774,93997.0
COMMONAREA_MODE,92646,214865,69.872,3128,9690,10.459,0.0425531377501457,0.0002445791392065,0.0744445225383915,0.0,0.005541986935969,0.0,0.0,0.0,0.0072,0.0072,0.019,0.019,0.049,0.049,0.1532,0.3655550000000003,1.0,1.0,0.0418,3942.378,0.0004793751128448,5.6206,48.861,7938,8.568,lệch phải mạnh,1.7494,0.0072,0.019,0.049,0.0425531377501457,0.019,0.0744445225383915,0.0,1.0,1.0,5.620589225272556,48.86099191069154,92646.0
COMMONAREA_MEDI,92646,214865,69.872,3202,8691,9.381,0.0445951017852902,0.0002501634435871,0.0761442622409146,0.0,0.0057979486722131,0.0,0.0,0.0,0.0079,0.0079,0.0208,0.0208,0.0513,0.0513,0.1609,0.3785550000000003,1.0,1.0,0.0433999999999999,4131.5578000000005,0.0004903203494307,5.4192,45.2636,8004,8.639,lệch phải mạnh,1.7075,0.0079,0.0208,0.0513,0.0445951017852902,0.0208,0.0761442622409146,0.0,1.0,1.0,5.419238452233025,45.26358611792786,92646.0
COMMONAREA_AVG,92646,214865,69.872,3181,8442,9.112,0.0446207154113507,0.0002498069225142,0.0760357450504093,0.0,0.0057814345253708,0.0,0.0,0.0,0.0078,0.0078,0.0211,0.0211,0.0515,0.0515,0.1601,0.3765550000000003,1.0,1.0,0.0436999999999999,4133.9308,0.0004896215681279,5.4573,45.988,7942,8.572,lệch phải mạnh,1.704,0.0078,0.0211,0.0515,0.0446207154113507,0.0211,0.0760357450504093,0.0,1.0,1.0,5.457305396120233,45.98801696198437,92646.0
BB_OVERDUE_MONTH_RATE,92231,215280,70.007,6403,61179,66.332,0.0178014059443696,0.0001846277629952,0.0560706335877815,0.0,0.0031439159918241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098522167487684,0.0098522167487684,0.0923076923076923,0.2679105561202252,1.0,1.0,0.0098522167487684,1641.84148289617,0.0003618704154706,6.9325,68.3783,15156,16.433,lệch phải mạnh,3.1498,0.0,0.0,0.0098522167487684,0.0178014060662485,0.0,0.0560706339524008,0.0,1.0,1.0,6.932470534932332,68.37829532990753,92231.0
BB_MONTHS_BALANCE_MAX,92231,215280,70.007,91,87829,95.227,-0.9277141091390096,,5.987158789207674,,,-92.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,,,-8.6681,85.7602,4402,4.773,lệch trái mạnh,-6.4537,0.0,0.0,0.0,,,,,,,,,
BB_MAX_STATUS,92231,215280,70.007,6,61179,66.332,0.4948444666110093,,0.94704925619304,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,,,3.0317,10.7707,3405,3.692,lệch phải mạnh,1.9138,0.0,0.0,1.0,,,,,,,,,
BB_MONTHS_BALANCE_MIN,92231,215280,70.007,97,185,0.201,-56.48894623282844,,27.856323590292497,,,-96.0,-95.0,-93.0,-83.0,-83.0,-57.0,-57.0,-34.0,-34.0,-9.0,-3.0,0.0,96.0,49.0,,,0.2503,-1.2109,0,0.0,gần đối xứng,-0.4931,-83.0,-57.0,-34.0,,,,,,,,,
BB_BAD_STATUS_MONTH_RATE,92231,215280,70.007,1623,90025,97.608,0.0026228527224149,,0.029415485877594,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634920634920634,1.0,1.0,0.0,,,17.3431,364.89,2206,2.392,lệch phải mạnh,11.2151,0.0,0.0,0.0,,,,,,,,,
CC_MONTHS_BALANCE_RECENT,86905,220606,71.739,5,0,0.0,-1.4979805534779356,,0.6927869017826412,,,-5.0,-4.0,-3.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0,,,-1.375,1.6918,1588,1.827,lệch trái mạnh,-0.4625,-2.0,-1.0,-1.0,,,,,,,,,
CC_MONTHS_BALANCE_OLDEST,86905,220606,71.739,96,0,0.0,-37.58450031643749,,33.60061813020031,,,-96.0,-96.0,-96.0,-76.0,-76.0,-22.0,-22.0,-10.0,-10.0,-5.0,-2.0,-1.0,95.0,66.0,,,-0.7672,-1.0714,0,0.0,lệch trái vừa,-0.894,-76.0,-22.0,-10.0,,,,,,,,,
CC_CREDIT_LIMIT_MAX,86905,220606,71.739,54,869,1.0,249709.1191530982,,202159.57247390485,,,0.0,4500.0,45000.0,112500.0,112500.0,180000.0,180000.0,315000.0,315000.0,765000.0,900000.0,1350000.0,1350000.0,202500.0,,,1.5577,2.0909,6357,7.315,lệch phải mạnh,0.8096,112500.0,180000.0,315000.0,,,,,,,,,
CC_CREDIT_LIMIT_MEAN,86905,220606,71.739,11313,869,1.0,208260.57926247036,649.7020987544895,191529.9307480009,45000.0,36683714372.33402,0.0,3000.0,24000.0,82840.90909090909,82840.90909090909,149727.27272727274,149727.27272727274,268783.7837837838,268783.7837837838,675000.0,900000.0,1350000.0,1350000.0,185942.8746928747,18098885640.804985,1273.4161135587997,1.8069,3.2234,5927,6.82,lệch phải mạnh,0.9197,82840.90909090909,149727.27272727274,268783.7837837838,208260.57926247036,149727.27272727274,191529.9307480009,0.0,1350000.0,1350000.0,1.8068744303739444,3.2234049230271347,86905.0
CC_AMT_BALANCE_MAX,86905,220606,71.739,56722,27328,31.446,144501.30662948044,,172808.97920844323,,,0.0,0.0,0.0,0.0,0.0,97424.325,97424.325,195182.46,195182.46,473417.415,798230.2446000002,1354829.265,1354829.265,195182.46,,,1.8132,3.9032,3338,3.841,lệch phải mạnh,1.1959,0.0,97424.325,195182.46,,,,,,,,,
CC_AMT_BALANCE_MEAN,86905,220606,71.739,59467,27305,31.419,71459.92695171312,,109056.51822604673,,,-2930.232558139535,0.0,0.0,0.0,0.0,26793.606315789475,26793.606315789475,98610.5025,98610.5025,295966.5220714287,514866.2263971441,928686.3235714288,931616.5561295684,98610.5025,,,2.596,8.7302,6144,7.07,lệch phải mạnh,1.5261,0.0,26793.606315789475,98610.5025,,,,,,,,,
CC_TOTAL_RECEIVABLE_MAX,86905,220606,71.739,56422,27528,31.676,143488.48719550084,,171674.7912991109,,,0.0,0.0,0.0,0.0,0.0,96866.37,96866.37,194503.32,194503.32,469626.462,791724.8178000002,1354829.265,1354829.265,194503.32,,,1.8148,3.9133,3296,3.793,lệch phải mạnh,1.1964,0.0,96866.37,194503.32,,,,,,,,,
CC_SK_DPD_MAX,86905,220606,71.739,409,69023,79.424,16.953500949312467,,143.56710707964217,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,669.0,2831.0,2831.0,0.0,,,10.5142,118.8794,17882,20.576,lệch phải mạnh,8.4683,0.0,0.0,0.0,,,,,,,,,
CC_TOTAL_RECEIVABLE_MEAN,86905,220606,71.739,59521,27131,31.219,70985.78897864297,,108442.43413434226,,,-2930.232558139535,0.0,0.0,0.0,0.0,26559.800000000003,26559.800000000003,97909.02409090912,97909.02409090912,294370.8698653847,511745.3867454564,913096.6392857142,916026.8718438536,97909.02409090912,,,2.5991,8.7487,6153,7.08,lệch phải mạnh,1.5277,0.0,26559.800000000003,97909.02409090912,,,,,,,,,
CC_DRAWINGS_CURRENT_MEAN,86905,220606,71.739,49079,27269,31.378,13913.475109054372,,26610.582955340924,,,0.0,0.0,0.0,0.0,0.0,3473.671875,3473.671875,18333.99794117647,18333.99794117647,56684.709,112561.25700000036,1125000.0,1125000.0,18333.99794117647,,,7.1674,128.2732,6418,7.385,lệch phải mạnh,1.9126,0.0,3473.671875,18333.99794117647,,,,,,,,,
CC_SK_DPD_DEF_MAX,86905,220606,71.739,52,72063,82.922,0.780024164317358,,23.81450979659323,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2800.0,2800.0,0.0,,,98.4203,10194.0181,14842,17.078,lệch phải mạnh,30.5305,0.0,0.0,0.0,,,,,,,,,
CC_SK_DPD_DEF_MEAN,86905,220606,71.739,1548,72063,82.922,0.1268704793583444,,10.034009446122353,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108695652173913,0.5833333333333334,1309.6,1309.6,0.0,,,111.8747,13041.7348,14842,17.078,lệch phải mạnh,79.0886,0.0,0.0,0.0,,,,,,,,,
CC_ZERO_LIMIT_MONTH_RATE,86905,220606,71.739,1288,65261,75.095,0.1204553682148524,,0.2491460974480754,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291666666666666,0.949894736842122,1.0,1.0,0.0,,,1.9809,2.5395,21644,24.905,lệch phải mạnh,2.0684,0.0,0.0,0.0,,,,,,,,,
CC_SK_DPD_MEAN,86905,220606,71.739,3606,69023,79.424,4.209092920368831,,44.60227398316356,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4848484848484848,100.7201465201491,1386.9479166666667,1386.9479166666667,0.0,,,13.854,233.4875,17882,20.576,lệch phải mạnh,10.5966,0.0,0.0,0.0,,,,,,,,,
CC_UTILIZATION_GT_1_MONTH_RATE,86905,220606,71.739,1792,49325,56.757,0.0946081270049305,,0.1775045009929268,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.5,0.8,1.0,1.0,0.1111111111111111,,,2.4227,5.9031,10924,12.57,lệch phải mạnh,1.8762,0.0,0.0,0.1111111111111111,,,,,,,,,
CC_DPD_MONTH_RATE,86905,220606,71.739,1422,69023,79.424,0.0207852641537727,0.0002631604568255,0.0775787919285264,0.0,0.006018468989712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.9894736842105264,0.9894736842105264,0.0,1806.343390714,0.000515794495378,6.4252,49.3939,17882,20.576,lệch phải mạnh,3.7324,0.0,0.0,0.0,0.0207852642622864,0.0,0.0775787921387802,0.0,0.9894737,0.9894737,6.425202134167016,49.39393579283981,86905.0
CC_UTILIZATION_MEAN,86036,221475,72.022,59104,26577,30.891,0.3269807072750417,0.0011093598564869,0.3253962561277997,0.0,0.1058827234963764,-0.0848484848484848,0.0,0.0,0.0,0.0,0.2533872326388888,0.2533872326388888,0.5919997596590909,0.5919997596590909,0.9189138496569512,1.0050531428011205,2.138789685393258,2.223638170241743,0.5919997596590909,28132.112130041703,0.0021743453187144,0.5574,-1.0278,3,0.003,lệch phải vừa,0.9952,0.0,0.2533872326388888,0.5919997596590909,0.326980707262561,0.253387235,0.325396256119176,-0.084848486,2.1387897,2.223638186,0.5573856361219648,-1.027757876766824,86036.0
CC_UTILIZATION_MAX,86036,221475,72.022,56087,26600,30.917,0.6310725945229397,0.0016434369361113,0.4820511783285933,0.0,0.2323733386745098,0.0,0.0,0.0,0.0,0.0,0.9526391303990128,0.9526391303990128,1.0448203839285717,1.0448203839285717,1.0929586875,1.1523589083333332,11.77751,11.77751,1.0448203839285717,54294.9617564785,0.0032211363947781,-0.235,1.7902,15,0.017,gần đối xứng,0.7639,0.0,0.9526391303990128,1.0448203839285717,0.6310725946868578,0.952639125,0.4820511784805735,0.0,11.77751,11.77751,-0.2350239085666635,1.790223212708954,86036.0
CC_PAYMENT_CURRENT_MEAN,61060,246451,80.144,56763,129,0.211,18028.67616263361,,28294.123885732817,,,0.0,251.84773894736844,1416.446163543004,4670.159801078403,4670.159801078403,9808.736420454545,9808.736420454545,21395.91168710021,21395.91168710021,58495.673296874986,121334.83763303536,1125000.0,1125000.0,16725.751886021808,,,8.7253,166.8042,4666,7.642,lệch phải mạnh,1.5694,4670.159801078403,9808.736420454545,21395.91168710021,,,,,,,,,
